Pharma Model,Num Feature,Fit,Norm Fit,Num Hydrophobic,Num HB Acceptor,Num HB Donor,Num Positive,Num Negative,Num Aromatic,Name,Class,Uniplot,Function,Disease,"Idication
"
2do8_A_cavity_2,9,4.123,0.4582,6,1,1,1,0,0,UPF0301 protein HD_1794,NONE,Q7VKS7,NONE,NONE,"NONE
"
1tqz_A_cavity_2,9,4.123,0.4581,7,2,0,0,0,0,Adaptin ear-binding coat-associated protein 1,NONE,Q9CR95,NONE,NONE,"NONE
"
1t13_A_cavity_1,9,4.12,0.4577,3,2,1,1,2,0,"6,7-dimethyl-8-ribityllumazine synthase 2",NONE,P61713,Coenzyme transport and metabolism,NONE,"NONE
"
1dl5_B_cavity_2,10,4.575,0.4575,3,1,2,4,0,0,Protein-L-isoaspartate O-methyltransferase,NONE,Q56308,Involved in RNA binding,NONE,"NONE
"
2qpp_B_cavity_1,10,4.573,0.4573,7,0,2,0,1,0,Heme oxygenase 2,OXIDOREDUCTASE,HMOX2_HUMAN,"Heme oxygenase cleaves the heme ring at the alpha methene bridge to form biliverdin. Biliverdin is subsequently converted to bilirubin by biliverdin reductase. Under physiological conditions, the activity of heme oxygenase is highest in the spleen, where ",NONE,"NONE
"
2ron_A_cavity_3,9,4.114,0.4571,4,1,2,2,0,0,Surfactin synthetase thioesterase subunit,NONE,Q08788,NONE,NONE,"NONE
"
1hlb_A_cavity_4,9,4.113,0.457,8,1,0,0,0,0,"Globin C, coelomic",NONE,P80018,NONE,NONE,"NONE
"
2r46_B_cavity_3,9,4.112,0.4569,5,1,2,1,0,0,Aerobic glycerol-3-phosphate dehydrogenase,NONE,P13035,NONE,NONE,"NONE
"
2c47_A_cavity_1,11,5.024,0.4567,4,1,3,3,0,0,Casein kinase I isoform gamma-2,TRANSFERASE,KC1G2_HUMAN,Casein kinases are operationally defined by their preferential utilization of acidic proteins such as caseins as substrates. It can phosphorylate a large number of proteins. Participates in Wnt signaling (By similarity).,NONE,"NONE
"
1g0o_B_cavity_2,10,4.567,0.4567,6,0,3,0,1,0,Tetrahydroxynaphthalene reductase,NONE,Q12634,Lipid transport and metabolism,NONE,"NONE
"
2zfd_A_cavity_1,11,5.019,0.4563,8,0,2,1,0,0,Calcineurin B-like protein 2,NONE,Q8LAS7,NONE,NONE,"NONE
"
3dax_A_cavity_1,12,5.475,0.4562,5,1,4,2,0,0,Cytochrome P450 7A1,OXIDOREDUCTASE,CP7A1_HUMAN,NONE,NONE,"NONE
"
2res_A_cavity_1,11,5.019,0.4562,7,2,1,0,1,0,Multifunctional cyclase-dehydratase-3-O-methyl transferase tcmN,NONE,P16559,NONE,NONE,"NONE
"
2k8v_A_cavity_1,10,4.558,0.4558,8,2,0,0,0,0,Thioredoxin domain-containing protein 12,NONE,O95881,Possesses significant protein thiol-disulfide oxidase activity,NONE,"For nutritional supplementation, also for treating dietary shortage or imbalance
"
1iq3_A_cavity_2,9,4.102,0.4558,6,2,1,0,0,0,RalBP1-associated Eps domain-containing protein 2,NONE,Q8NFH8,NONE,NONE,"NONE
"
2nya_A_cavity_1,13,5.924,0.4557,5,0,4,1,3,0,Periplasmic nitrate reductase,NONE,P33937,NONE,NONE,"NONE
"
2ysa_A_cavity_1,17,7.745,0.4556,10,3,4,0,0,0,Retinoblastoma-binding protein 6,METAL BINDING PROTEIN,RBBP6_HUMAN,NONE,NONE,"NONE
"
2khn_A_cavity_1,9,4.096,0.4551,6,1,1,0,1,0,Intersectin-1,NONE,Q15811,NONE,NONE,"NONE
"
2cko_B_cavity_2,14,6.37,0.455,7,2,4,1,0,0,Choline kinase alpha,NONE,P35790,NONE,NONE,"NONE
"
2k1g_A_cavity_1,9,4.095,0.455,6,2,1,0,0,0,Lipoprotein spr,NONE,P0AFV4,NONE,NONE,"NONE
"
2v5h_C_cavity_1,9,4.094,0.4549,6,2,0,0,1,0,Acetylglutamate kinase,NONE,Q6V1L5,NONE,NONE,"NONE
"
2oeq_C_cavity_1,9,4.091,0.4546,7,1,1,0,0,0,UPF0342 protein GK0640,NONE,Q5L2A5,NONE,NONE,"NONE
"
1zxn_B_cavity_2,11,5,0.4545,5,0,3,1,2,0,DNA topoisomerase 2-alpha,ISOMERASE,TOP2A_HUMAN,Control of topological states of DNA by transient breakage and subsequent rejoining of DNA strands. Topoisomerase II makes double-strand breaks.,NONE,"NONE
"
1r30_B_cavity_1,9,4.087,0.4541,5,1,2,1,0,0,Biotin synthase,NONE,P12996,Coenzyme transport and metabolism,NONE,"NONE
"
2tn4_A_cavity_1,10,4.539,0.4539,8,0,1,1,0,0,"Troponin C, skeletal muscle",NONE,P02586,NONE,NONE,"NONE
"
3d0o_A_cavity_3,9,4.085,0.4539,4,1,2,2,0,0,L-lactate dehydrogenase 1,NONE,Q5HJD7,NONE,NONE,"NONE
"
1wil_A_cavity_1,17,7.713,0.4537,8,1,4,4,0,0,Protein KIAA1045,NONE,Q9UPV7,NONE,NONE,"NONE
"
1k39_A_cavity_3,9,4.082,0.4536,5,1,2,1,0,0,"3,2-trans-enoyl-CoA isomerase",NONE,Q05871,Lipid transport and metabolism,NONE,"NONE
"
1e91_A_cavity_1,9,4.081,0.4535,9,0,0,0,0,0,Paired amphipathic helix protein Sin3b,NONE,Q62141,NONE,NONE,"NONE
"
1g60_B_cavity_1,9,4.081,0.4534,3,1,3,1,1,0,Modification methylase MboII,NONE,P23192,NONE,NONE,"NONE
"
1q1l_C_cavity_1,9,4.08,0.4533,6,1,2,0,0,0,Chorismate synthase,NONE,O66493,NONE,NONE,"NONE
"
1na6_A_cavity_2,10,4.53,0.453,8,0,2,0,0,0,Type-2 restriction enzyme EcoRII,NONE,P14633,NONE,NONE,"NONE
"
3bw7_A_cavity_2,9,4.074,0.4527,6,1,1,1,0,0,Cytokinin dehydrogenase 1,NONE,Q9T0N8,Involved in oxidoreductase activity,NONE,"NONE
"
3ct4_C_cavity_1,9,4.073,0.4526,6,1,2,0,0,0,"PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit dhaK",NONE,Q9CIV8,NONE,NONE,"NONE
"
2ka6_B_cavity_1,10,4.521,0.4521,10,0,0,0,0,0,CREB-binding protein,NONE,P45481,NONE,NONE,"NONE
"
1qzw_E_cavity_3,9,4.067,0.4519,8,0,1,0,0,0,Signal recognition 54 kDa protein,NONE,Q97ZE7,NONE,NONE,"NONE
"
2vre_A_cavity_1,9,4.064,0.4515,5,1,2,1,0,0,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial",NONE,Q13011,NONE,NONE,"NONE
"
3fm0_A_cavity_1,9,4.063,0.4514,6,0,1,1,1,0,Probable cytosolic iron-sulfur protein assembly protein CIAO1,NONE,O76071,NONE,NONE,"NONE
"
3d7i_A_cavity_1,10,4.511,0.4511,7,1,1,1,0,0,Uncharacterized protein MJ0742,NONE,Q58152,NONE,NONE,"NONE
"
1cyg_A_cavity_2,15,6.761,0.4507,4,2,3,5,1,0,Cyclomaltodextrin glucanotransferase,NONE,P31797,NONE,NONE,"NONE
"
1ni3_A_cavity_1,13,5.856,0.4505,8,1,2,2,0,0,Uncharacterized GTP-binding protein C27E2.03c,NONE,O13998,NONE,NONE,"NONE
"
1jls_D_cavity_1,9,4.051,0.4501,5,2,1,1,0,0,Uracil phosphoribosyltransferase,TRANSFERASE,UPP_TOXGO,NONE,NONE,"NONE
"
1kl7_A_cavity_2,9,4.05,0.45,6,1,2,0,0,0,Threonine synthase,NONE,P16120,NONE,NONE,"NONE
"
2oca_A_cavity_1,12,5.398,0.4499,5,2,2,1,2,0,ATP-dependent DNA helicase uvsW,NONE,P20703,NONE,NONE,"NONE
"
2rgv_A_cavity_1,17,7.638,0.4493,8,2,3,4,0,0,Peroxide operon regulator,NONE,P71086,NONE,NONE,"NONE
"
1h2f_A_cavity_1,9,4.043,0.4492,4,1,2,0,2,0,Phosphoglycerate mutase,NONE,Q9ALU0,Carbohydrate transport and metabolism,NONE,"NONE
"
1ef1_D_cavity_1,9,4.041,0.449,5,2,0,0,2,0,Moesin,NONE,P26038,NONE,NONE,"NONE
"
2cmw_A_cavity_3,13,5.836,0.4489,4,2,2,5,0,0,Casein kinase I isoform gamma-1,TRANSFERASE,KC1G1_HUMAN,Casein kinases are operationally defined by their preferential utilization of acidic proteins such as caseins as substrates. It can phosphorylate a large number of proteins. Participates in Wnt signaling (By similarity).,NONE,"NONE
"
3b6o_B_cavity_1,9,4.039,0.4488,3,2,2,2,0,0,Three prime repair exonuclease 1,NONE,Q91XB0,NONE,NONE,"NONE
"
3cue_J_cavity_1,9,4.034,0.4482,8,0,1,0,0,0,Transport protein particle 23 kDa subunit,NONE,Q03784,NONE,NONE,"NONE
"
1k1f_H_cavity_1,9,4.031,0.4479,8,0,1,0,0,0,Breakpoint cluster region protein,TRANSFERASE,BCR_HUMAN,"GTPase-activating protein for RAC1 and CDC42. Promotes the exchange of RAC or CDC42-bound GDP by GTP, thereby activating them. Displays serine/threonine kinase activity.",A chromosomal aberration involving BCR is a cause of chronic myeloid leukemia (CML) [MIM:608232]. Translocation t(9;22)(q34;q11) with ABL1. The translocation produces a BCR-ABL found also in acute myeloid leukemia (AML) and acute lymphoblastic leukemia (ALL).,"Cancer
"
2bka_A_cavity_1,9,4.029,0.4477,6,1,2,0,0,0,Oxidoreductase HTATIP2,NONE,Q9BUP3,Cell wall/membrane/envelope biogenesis,NONE,"NONE
"
2w2j_A_cavity_1,13,5.819,0.4476,4,3,2,1,3,0,Carbonic anhydrase-related protein,NONE,P35219,NONE,NONE,"NONE
"
2jfe_X_cavity_1,13,5.818,0.4476,9,0,2,1,1,0,Cytosolic beta-glucosidase,NONE,Q9H227,NONE,NONE,"NONE
"
1mc1_A_cavity_2,10,4.471,0.4471,5,2,1,1,1,0,Carboxyethyl-arginine beta-lactam-synthase,NONE,Q9R8E3,Amino acid transport and metabolism,NONE,"NONE
"
1l5j_B_cavity_2,11,4.915,0.4469,6,0,3,2,0,0,Aconitate hydratase 2,NONE,P36683,Energy production and conversion,NONE,"NONE
"
2hz1_A_cavity_1,9,4.023,0.4469,5,0,1,1,2,0,Cyanoglobin,NONE,P73925,Involved in oxygen binding,NONE,"NONE
"
3d9s_C_cavity_2,10,4.465,0.4465,6,2,1,0,1,0,Aquaporin-5,NONE,P55064,NONE,NONE,"NONE
"
1lml_A_cavity_1,10,4.465,0.4465,5,1,2,0,2,0,Leishmanolysin,NONE,P08148,NONE,NONE,"NONE
"
3c6g_B_cavity_2,10,4.464,0.4464,8,1,1,0,0,0,Vitamin D 25-hydroxylase,OXIDOREDUCTASE,CP2R1_HUMAN,"Has a D-25-hydroxylase activity on both forms of vitamin D, vitamin D(2) and D(3).","Defects in CYP2R1 are a cause of 25-hydroxyvitamin D(3) deficiency [MIM:600081]; also known as pseudovitamin D(3) deficiency rickets due to 25-hydroxylase deficiency. First described in patients who had rickets at a young age despite a history of adequate vitamin D intake. The patients sera had low calcium concentrations, low phosphate concentrations, elevated alkaline phosphatase activity, and low levels of 25-hydroxyvitamin D.","NONE
"
2ves_B_cavity_2,9,4.017,0.4463,4,0,3,0,2,0,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase,NONE,P47205,NONE,NONE,"NONE
"
1mje_A_cavity_3,10,4.462,0.4462,6,3,1,0,0,0,26S proteasome complex subunit DSS1,NONE,P60896,NONE,NONE,"NONE
"
2f6r_A_cavity_1,20,8.921,0.4461,7,3,4,5,1,0,Bifunctional coenzyme A synthase,NONE,Q9DBL7,NONE,NONE,"NONE
"
2arf_A_cavity_2,18,8.027,0.4459,10,1,2,5,0,0,Copper-transporting ATPase 2,NONE,P35670,NONE,NONE,"NONE
"
1qox_N_cavity_1,9,4.013,0.4459,4,1,2,1,1,0,Beta-glucosidase,NONE,Q03506,NONE,NONE,"NONE
"
1n69_A_cavity_1,9,4.013,0.4459,8,0,1,0,0,0,Proactivator polypeptide,NONE,P07602,Involved in enzyme activator activity,NONE,"NONE
"
3fxi_D_cavity_1,10,4.458,0.4458,10,0,0,0,0,0,Toll-like receptor 4,NONE,O00206,NONE,NONE,"NONE
"
2yqj_B_cavity_1,10,4.455,0.4455,6,1,2,1,0,0,UDP-N-acetylglucosamine pyrophosphorylase,NONE,O74933,NONE,NONE,"NONE
"
1tis_A_cavity_3,9,4.009,0.4454,6,1,1,1,0,0,Thymidylate synthase,NONE,P00471,NONE,NONE,"NONE
"
1t77_D_cavity_2,9,4.008,0.4453,8,0,1,0,0,0,Lipopolysaccharide-responsive and beige-like anchor protein,NONE,P50851,NONE,NONE,"NONE
"
2vcy_A_cavity_2,10,4.452,0.4452,6,2,1,0,1,0,"Trans-2-enoyl-CoA reductase, mitochondrial",NONE,Q9BV79,NONE,NONE,"NONE
"
1rwt_F_cavity_3,10,4.444,0.4444,7,0,2,1,0,0,"Chlorophyll a-b binding protein, chloroplast",NONE,P12333,"The light-harvesting complex (LHC) functions as a light receptor, it captures and delivers excitation energy to photosystems with which it is closely associated",NONE,"For nutritional supplementation, also for treating dietary shortage or imbalance
"
1tf4_B_cavity_1,12,5.326,0.4439,6,0,3,2,1,0,Endoglucanase E-4,NONE,P26221,Involved in catalytic activity,NONE,"NONE
"
3don_A_cavity_1,11,4.879,0.4436,9,1,0,1,0,0,Shikimate dehydrogenase,NONE,Q5HNV1,NONE,NONE,"NONE
"
1bf2_A_cavity_1,15,6.653,0.4435,7,1,4,3,0,0,Isoamylase,NONE,P10342,NONE,NONE,"NONE
"
1xgn_A_cavity_1,9,3.991,0.4434,5,1,2,0,1,0,Methionine aminopeptidase,AMINOPEPTIDASE,AMPM_PYRFU,Removes the amino-terminal methionine from nascent proteins.,NONE,"Cancer
"
1ljr_A_cavity_1,12,5.319,0.4433,4,3,1,1,3,0,Glutathione S-transferase theta-2,TRANSFERASE,GSTT2_HUMAN,Conjugation of reduced glutathione to a wide number of exogenous and endogenous hydrophobic electrophiles. Has a sulfatase activity.,NONE,"NONE
"
2clp_D_cavity_1,11,4.876,0.4433,6,3,1,0,1,0,Aflatoxin B1 aldehyde reductase member 3,NONE,O95154,NONE,NONE,"NONE
"
1n1c_A_cavity_2,9,3.99,0.4433,8,0,1,0,0,0,Chaperone protein torD,NONE,O87949,"Involved in the biogenesis of torA. Acts on torA before the insertion of the molybdenum cofactor and, as a result, probably favors a conformation of the apoenzyme that is competent for acquiring the cofactor",NONE,"NONE
"
2i0e_B_cavity_1,9,3.989,0.4432,6,1,2,0,0,0,Protein kinase C beta type,TRANSFERASE,KPCB_HUMAN,"This is a calcium-activated, phospholipid-dependent, serine- and threonine-specific enzyme. PKC is activated by diacylglycerol which in turn phosphorylates a range of cellular proteins. PKC also serves as the receptor for phorbol esters, a class of tumor ",NONE,"Edema;Diabetic neuropathy;Diabetic complication;Diabetic nephropathy;Diabetic macular edema;Cardiovascular disease;Diabetic retinopathy;Diabetes mellitus;Renal disease
"
1k4y_A_cavity_2,14,6.203,0.443,7,2,3,0,2,0,Liver carboxylesterase 1,NONE,P12337,Lipid transport and metabolism,NONE,"NONE
"
1kuv_A_cavity_1,11,4.874,0.443,8,1,0,2,0,0,Serotonin N-acetyltransferase,NONE,Q29495,Transcription,NONE,"NONE
"
1gm9_A_cavity_3,10,4.428,0.4428,9,0,1,0,0,0,Penicillin G acylase,NONE,P06875,NONE,NONE,"NONE
"
1urj_B_cavity_2,13,5.755,0.4427,5,2,3,3,0,0,Major DNA-binding protein,NONE,P04296,NONE,NONE,"NONE
"
1cq4_A_cavity_1,10,4.427,0.4427,7,2,1,0,0,0,Subtilisin-chymotrypsin inhibitor-2A,NONE,P01053,NONE,NONE,"NONE
"
3e0m_C_cavity_1,9,3.985,0.4427,6,2,1,0,0,0,Peptide methionine sulfoxide reductase msrA/msrB 1,NONE,P0A3Q9,NONE,NONE,"NONE
"
2qpt_A_cavity_1,11,4.865,0.4423,5,2,2,2,0,0,EH domain-containing protein 2,NONE,Q8BH64,NONE,NONE,"NONE
"
1ua4_A_cavity_1,9,3.978,0.4421,3,1,2,2,1,0,ADP-dependent glucokinase,NONE,Q9V2Z6,Involved in phosphofructokinase activity,NONE,"NONE
"
2ecw_A_cavity_1,10,4.417,0.4417,6,2,1,1,0,0,Tripartite motif-containing protein 30,NONE,P15533,NONE,NONE,"NONE
"
3c0k_B_cavity_2,10,4.417,0.4417,7,0,1,1,1,0,Ribosomal RNA large subunit methyltransferase I,NONE,P75876,NONE,NONE,"NONE
"
1esd_A_cavity_1,10,4.416,0.4416,7,0,2,0,1,0,Esterase,NONE,P22266,Involved in hydrolase activity,NONE,"NONE
"
3fru_E_cavity_2,10,4.416,0.4416,5,1,3,1,0,0,IgG receptor FcRn large subunit p51,NONE,P13599,NONE,NONE,"NONE
"
1tez_B_cavity_3,10,4.41,0.441,6,1,2,1,0,0,Deoxyribodipyrimidine photo-lyase,NONE,P05327,Involved in DNA photolyase activity,NONE,"NONE
"
3ddn_A_cavity_3,9,3.969,0.441,6,1,2,0,0,0,D-3-phosphoglycerate dehydrogenase,NONE,P0A544,"Involved in oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",NONE,"NONE
"
1i2c_A_cavity_3,12,5.29,0.4408,5,2,2,1,2,0,"UDP-sulfoquinovose synthase, chloroplastic",NONE,O48917,Cell wall/membrane/envelope biogenesis,NONE,"NONE
"
1yeh_H_cavity_1,10,4.406,0.4406,5,3,1,1,0,0,"Ig gamma-2A chain C region, A allele",NONE,P01863,NONE,NONE,"NONE
"
1a2o_A_cavity_1,9,3.965,0.4406,5,0,1,2,1,0,Chemotaxis response regulator protein-glutamate methylesterase,NONE,P04042,NONE,NONE,"NONE
"
2vhd_A_cavity_1,9,3.963,0.4404,6,1,2,0,0,0,Cytochrome c551 peroxidase,NONE,P14532,Involved in iron ion binding,NONE,"NONE
"
2ffh_B_cavity_1,11,4.841,0.4401,9,1,1,0,0,0,Signal recognition particle protein,NONE,O07347,"Intracellular trafficking, secretion, and vesicular transport",NONE,"NONE
"
1is8_D_cavity_1,9,3.961,0.4401,7,1,1,0,0,0,GTP cyclohydrolase I,NONE,P30793,Coenzyme transport and metabolism,NONE,"NONE
"
2uy8_A_cavity_2,9,3.961,0.4401,9,0,0,0,0,0,Oxalate decarboxylase oxdC,NONE,O34714,Involved in nutrient reservoir activity,NONE,"NONE
"
1ny1_B_cavity_1,9,3.96,0.44,4,3,1,0,1,0,Probable polysaccharide deacetylase pdaA,NONE,O34928,Carbohydrate transport and metabolism,NONE,"NONE
"
2nq5_A_cavity_3,9,3.958,0.4398,7,1,1,0,0,0,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase,NONE,Q8CWX6,NONE,NONE,"NONE
"
1ed3_A_cavity_2,10,4.397,0.4397,7,1,2,0,0,0,"RT1 class I histocompatibility antigen, AA alpha chain",NONE,P16391,NONE,NONE,"NONE
"
2ce8_D_cavity_1,10,4.396,0.4396,4,1,3,2,0,0,Transducin-like enhancer protein 1,NONE,Q04724,NONE,NONE,"NONE
"
2qn5_B_cavity_1,9,3.953,0.4392,5,1,2,1,0,0,Cationic trypsin,NONE,P00760,Involved in protease activity,NONE,"For the symptomatic relief of patients with interstitial cystitis.
"
1qy9_C_cavity_1,10,4.389,0.4389,4,3,1,1,1,0,Uncharacterized isomerase yddE,NONE,P37757,NONE,NONE,"NONE
"
2onk_G_cavity_1,9,3.945,0.4383,8,0,1,0,0,0,Molybdate/tungstate import ATP-binding protein wtpC,NONE,O30144,NONE,NONE,"NONE
"
1m4u_A_cavity_1,9,3.944,0.4383,8,0,1,0,0,0,Bone morphogenetic protein 7,HORMONE/GROWTH FACTOR,BMP7_HUMAN,Induces cartilage and bone formation. May be the osteoinductive factor responsible for the phenomenon of epithelial osteogenesis. Plays a role in calcium regulation and bone homeostasis.,NONE,"Tooth disease;Brain injury;Motor neurone disease;Cerebrovascular ischemia;Bone disease;Parkinsons disease;Renal failure;Periodontal disease
"
1q38_A_cavity_1,12,5.254,0.4378,6,3,1,0,2,0,Fibronectin,NONE,P02751,Involved in collagen binding,NONE,"For management of acute myocardial infarction, acute ischemic strok and for lysis of acute pulmonary emboli
"
1xvv_A_cavity_4,9,3.939,0.4377,4,3,1,0,1,0,Crotonobetainyl-CoA:carnitine CoA-transferase,NONE,P31572,Energy production and conversion,NONE,"NONE
"
1jsu_C_cavity_1,11,4.814,0.4376,8,1,1,0,1,0,Cyclin-A2,COMPLEX (TRANSFERASE/CYCLIN/INHIBITOR),CCNA2_HUMAN,Essential for the control of the cell cycle at the G1/S (start) and the G2/M (mitosis) transitions.,NONE,"NONE
"
1zw7_A_cavity_1,9,3.939,0.4376,7,1,1,0,0,0,Ubiquitin,NONE,P61864,NONE,NONE,"NONE
"
2ds2_D_cavity_1,11,4.81,0.4372,8,2,1,0,0,0,Sweet protein mabinlin-2,NONE,P30233,NONE,NONE,"NONE
"
1kop_A_cavity_1,9,3.934,0.4372,5,2,1,0,1,0,Carbonic anhydrase,NONE,Q50940,Involved in carbonate dehydratase activity,NONE,"NONE
"
1pv2_A_cavity_1,9,3.934,0.4371,6,1,1,1,0,0,Chaperone protein hchA,NONE,P31658,NONE,NONE,"NONE
"
1n92_B_cavity_2,14,6.118,0.437,7,3,2,1,1,0,Alcohol dehydrogenase E chain,NONE,P00327,Energy production and conversion,NONE,"For the symptomatic relief of patients with interstitial cystitis.
"
1zvs_A_cavity_1,12,5.243,0.4369,7,1,2,2,0,0,Beta-2-microglobulin,NONE,P61769,NONE,NONE,"NONE
"
1jyv_D_cavity_2,10,4.366,0.4366,4,1,2,3,0,0,Beta-galactosidase,NONE,P00722,Carbohydrate transport and metabolism,NONE,"For the symptomatic relief of patients with interstitial cystitis.
"
1vh6_A_cavity_1,9,3.929,0.4366,7,0,2,0,0,0,Flagellar protein fliS,NONE,P39739,NONE,NONE,"NONE
"
1pn4_C_cavity_1,9,3.929,0.4365,5,2,1,1,0,0,Peroxisomal hydratase-dehydrogenase-epimerase,NONE,P22414,Lipid transport and metabolism,NONE,"NONE
"
1u3w_B_cavity_1,16,6.979,0.4362,7,1,4,1,3,0,Alcohol dehydrogenase 1C,NONE,P00326,Energy production and conversion,NONE,"Some evidence suggests that NADH might be useful in treating Parkinsons disease, chronic fatigue syndrome, Alzheimers disease and cardiovascular disease.
"
1ems_B_cavity_1,9,3.924,0.436,5,3,0,0,1,0,Nitrilase and fragile histidine triad fusion protein NitFhit [Includes: Bis(5-adenosyl)-triphosphatase,NONE,O76463,"Involved in hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",NONE,"NONE
"
1p7z_D_cavity_2,10,4.353,0.4353,8,0,1,0,1,0,Catalase HPII,NONE,P21179,Inorganic ion transport and metabolism,NONE,"NONE
"
1obb_A_cavity_1,14,6.092,0.4352,7,1,2,4,0,0,Alpha-glucosidase,NONE,O33830,"Involved in hydrolase activity, hydrolyzing O-glycosyl compounds",NONE,"NONE
"
3ig5_A_cavity_1,15,6.525,0.435,6,1,3,3,2,0,Glutamate--cysteine ligase,NONE,P32477,NONE,NONE,"NONE
"
2qk4_A_cavity_3,9,3.914,0.4349,6,1,2,0,0,0,Trifunctional purine biosynthetic protein adenosine-3,LIGASE,PUR2_HUMAN,NONE,NONE,"Head and neck tumor;Carcinoma;Melanoma;Cancer;Sarcoma;Non-small-cell lung cancer;Breast tumor
"
2e6o_A_cavity_1,9,3.909,0.4344,6,3,0,0,0,0,HMG box-containing protein 1,NONE,O60381,NONE,NONE,"NONE
"
2yub_A_cavity_1,10,4.342,0.4342,7,2,1,0,0,0,LIM domain kinase 2,NONE,O54785,NONE,NONE,"NONE
"
2cpx_A_cavity_1,9,3.908,0.4342,6,2,1,0,0,0,RNA-binding protein 41,NONE,Q96IZ5,NONE,NONE,"NONE
"
2gv9_B_cavity_8,10,4.341,0.4341,4,1,3,1,1,0,DNA polymerase,NONE,P04292,NONE,NONE,"NONE
"
2w4q_A_cavity_2,9,3.907,0.4341,7,0,2,0,0,0,Prostaglandin reductase 2,NONE,Q8N8N7,NONE,NONE,"NONE
"
1mi1_A_cavity_1,11,4.774,0.434,7,0,2,2,0,0,Neurobeachin,NONE,Q8NFP9,NONE,NONE,"NONE
"
3f8u_B_cavity_1,9,3.906,0.434,5,0,3,1,0,0,Protein disulfide-isomerase A3,NONE,P30101,NONE,NONE,"NONE
"
1tl6_A_cavity_1,10,4.336,0.4336,10,0,0,0,0,0,10 kDa anti-sigma factor,NONE,P32267,NONE,NONE,"NONE
"
2oad_B_cavity_1,10,4.335,0.4335,4,3,1,0,2,0,Glutathione S-transferase P 1,NONE,P19157,Involved in glutathione transferase activity,NONE,"NONE
"
3fm3_B_cavity_1,10,4.334,0.4334,3,1,2,2,2,0,Methionine aminopeptidase 2,NONE,Q8SR45,NONE,NONE,"NONE
"
1n83_A_cavity_1,9,3.899,0.4332,7,1,1,0,0,0,Nuclear receptor ROR-alpha,LIPID BINDING PROTEIN,RORA_HUMAN,Orphan nuclear receptor. Binds DNA as a monomer to hormone response elements (HRE) containing a single core motif half-site preceded by a short A-T-rich sequence. This isomer binds to the consensus sequence 5-[AT][TA]A[AT][CGT]TAGGTCA-3.,NONE,"NONE
"
2fit_A_cavity_1,11,4.761,0.4328,5,2,2,0,2,0,Bis(5-adenosyl)-triphosphatase,NONE,P49789,Nucleotide transport and metabolism,NONE,"NONE
"
1pju_A_cavity_1,9,3.893,0.4326,6,0,2,1,0,0,Wound-induced proteinase inhibitor 2,NONE,P05119,NONE,NONE,"NONE
"
3e2f_B_cavity_1,10,4.325,0.4325,4,2,2,2,0,0,Kynurenine--oxoglutarate transaminase 3,NONE,Q71RI9,NONE,NONE,"NONE
"
2ian_N_cavity_1,10,4.322,0.4322,6,0,2,1,1,0,"HLA class II histocompatibility antigen, DRB1-1 beta chain",IMMUNE SYSTEM,2B11_HUMAN,NONE,Allelic variation at the HLA-DRB1 locus is a major contributor to genetic predisposition for sarcoidosis [MIM:181000]. Sarcoidosis is a disease of unknown aetiology in which there are chronic inflammatory granulomatous lesions in lymph nodes and other organs.,"NONE
"
3gyr_C_cavity_1,9,3.89,0.4322,8,1,0,0,0,0,Phenoxazinone synthase,NONE,Q53692,NONE,NONE,"NONE
"
3cu7_A_cavity_1,9,3.89,0.4322,5,1,2,1,0,0,Complement C5,NONE,P01031,Involved in endopeptidase inhibitor activity,NONE,"For the treatment of patients with paroxysmal nocturnal hemoglobinuria (PNH) to reduce hemolysis.
"
4daa_B_cavity_1,9,3.887,0.4319,4,1,2,0,2,0,D-alanine aminotransferase,NONE,P19938,Amino acid transport and metabolism,NONE,"NONE
"
1u6z_B_cavity_2,15,6.477,0.4318,6,2,3,3,1,0,Exopolyphosphatase,NONE,P0AFL8,NONE,NONE,"NONE
"
1iyn_A_cavity_1,18,7.754,0.4308,5,2,2,0,9,0,Stromal ascorbate peroxidase,NONE,Q8LNY5,Involved in peroxidase activity,NONE,"NONE
"
2j0r_A_cavity_2,15,6.46,0.4307,4,3,3,2,3,0,Hemin transport protein hemS,NONE,P31517,NONE,NONE,"NONE
"
1r5a_A_cavity_1,13,5.592,0.4301,10,0,2,0,1,0,Glutathione transferase,NONE,Q9GQG7,"Posttranslational modification, protein turnover, chaperones",NONE,"NONE
"
1zb7_A_cavity_1,12,5.159,0.4299,6,0,3,1,2,0,Botulinum neurotoxin type G,NONE,Q60393,NONE,NONE,"NONE
"
1akp_A_cavity_1,9,3.869,0.4299,8,0,1,0,0,0,Apokedarcidin,NONE,P41249,NONE,NONE,"NONE
"
1iy8_F_cavity_1,16,6.874,0.4296,8,1,4,3,0,0,Levodione reductase,NONE,Q9LBG2,Involved in oxidoreductase activity,NONE,"NONE
"
