From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
P80324,P80324,reviewed,OXDA_RHOTO,D-amino-acid oxidase (DAAO) (DAMOX) (DAO) (EC 1.4.3.3),DAO1,Rhodotorula toruloides (Yeast) (Rhodosporidium toruloides),368
Q7SID2,Q7SID2,reviewed,NHAA_PSETH,Cobalt-containing nitrile hydratase subunit alpha (L-NHase) (L-nitrilase) (EC 4.2.1.84),,Pseudonocardia thermophila,204
ANDR_HUMAN,P10275,reviewed,ANDR_HUMAN,Androgen receptor (Dihydrotestosterone receptor) (Nuclear receptor subfamily 3 group C member 4),AR DHTR NR3C4,Homo sapiens (Human),920
Q08753,Q08753,reviewed,TRHN1_CHLMO,Group 1 truncated hemoglobin LI637 (CtrHb) (Truncated Hb) (Globin LI637),LI637,Chlamydomonas moewusii (Chlamydomonas eugametos),164
Q8NA54,Q8NA54,reviewed,IQUB_HUMAN,IQ motif and ubiquitin-like domain-containing protein,IQUB,Homo sapiens (Human),791
P00149,P00149,reviewed,CYCP_RHOPA,Cytochrome c',cycA RPA2314,Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009),146
Q4L5E3,Q4L5E3,reviewed,SYFA_STAHJ,Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS),pheS SH1823,Staphylococcus haemolyticus (strain JCSC1435),352
P02693,P02693,reviewed,FABPI_RAT,"Fatty acid-binding protein, intestinal (Fatty acid-binding protein 2) (Intestinal-type fatty acid-binding protein) (I-FABP)",Fabp2 Fabpi,Rattus norvegicus (Rat),132
P62580,P62580,reviewed,CAT_SALTI,Chloramphenicol acetyltransferase (CAT) (EC 2.3.1.28),cat HCM1.206,Salmonella typhi,219
Q6L545,Q6L545,reviewed,GID1_ORYSJ,Gibberellin receptor GID1 (EC 3.-.-.-) (Gibberellin-insensitive dwarf protein 1) (Protein GIBBERELLIN INSENSITIVE DWARF1),GID1 Os05g0407500 LOC_Os05g33730 OJ1657_H11.10 P0040B10.6,Oryza sativa subsp. japonica (Rice),354
P17978,P17978,reviewed,VGB_STAAU,Virginiamycin B lyase (EC 4.2.99.-) (Streptogramin B lyase),vgb vgh,Staphylococcus aureus,299
O28478,O28478,reviewed,Y1796_ARCFU,Uncharacterized protein AF_1796,AF_1796,Archaeoglobus fulgidus (strain ATCC 49558 / DSM 4304 / JCM 9628 / NBRC 100126 / VC-16),183
INSR_HUMAN,P06213,reviewed,INSR_HUMAN,Insulin receptor (IR) (EC 2.7.10.1) (CD antigen CD220) [Cleaved into: Insulin receptor subunit alpha; Insulin receptor subunit beta],INSR,Homo sapiens (Human),1382
O31410,O31410,reviewed,DEF2_GEOSE,Peptide deformylase 2 (PDF 2) (EC 3.5.1.88) (Polypeptide deformylase 2),,Geobacillus stearothermophilus (Bacillus stearothermophilus),184
Q56839,Q56839,reviewed,XECC_XANP2,"2-oxopropyl-CoM reductase, carboxylating (EC 1.8.1.5) (2-ketopropyl-coenzyme M oxidoreductase/carboxylase) (Aliphatic epoxide carboxylation component II) (Epoxide carboxylase component II) (NADPH:2-ketopropyl-CoM oxidoreductase/carboxylase) (2-KPCC)",xecC Xaut_4867,Xanthobacter autotrophicus (strain ATCC BAA-1158 / Py2),523
P25052,P25052,reviewed,TENA_BACSU,Aminopyrimidine aminohydrolase (EC 3.5.99.2) (4-amino-5-aminomethyl-2-methylpyrimidine hydrolase) (Thiaminase II),tenA BSU11650,Bacillus subtilis (strain 168),236
P80357,P80357,reviewed,ASTA_PSEAE,Arginine N-succinyltransferase subunit alpha (ARUAI) (EC 2.3.1.109) (AOST) (AST),astA aruF PA0896,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1),338
Q96LJ7,Q96LJ7,reviewed,DHRS1_HUMAN,Dehydrogenase/reductase SDR family member 1 (EC 1.1.1.-) (Short chain dehydrogenase/reductase family 19C member 1) (Protein SDR19C1),DHRS1 SDR19C1,Homo sapiens (Human),313
HMOX1_HUMAN,P09601,reviewed,HMOX1_HUMAN,Heme oxygenase 1 (HO-1) (EC 1.14.14.18) [Cleaved into: Heme oxygenase 1 soluble form],HMOX1 HO HO1,Homo sapiens (Human),288
Q9HUL9,Q9HUL9,reviewed,MIAA_PSEAE,tRNA dimethylallyltransferase (EC 2.5.1.75) (Dimethylallyl diphosphate:tRNA dimethylallyltransferase) (DMAPP:tRNA dimethylallyltransferase) (DMATase) (Isopentenyl-diphosphate:tRNA isopentenyltransferase) (IPP transferase) (IPPT) (IPTase),miaA PA4945,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1),323
P04776,P04776,reviewed,GLYG1_SOYBN,Glycinin G1 (Glycinin 11S G1) (Glycinin A1aB1b) (allergen Gly m 6) [Cleaved into: Glycinin A1a subunit (Glycinin acidic 1a subunit); Glycinin Bx subunit (Glycinin basic x subunit) (Glycinin B1b subunit) (Glycinin basic 1b subunit)],GY1 Glyma03g32030,Glycine max (Soybean) (Glycine hispida),495
Q6NVY1,Q6NVY1,reviewed,HIBCH_HUMAN,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial (EC 3.1.2.4) (3-hydroxyisobutyryl-coenzyme A hydrolase) (HIB-CoA hydrolase) (HIBYL-CoA-H)",HIBCH,Homo sapiens (Human),386
CD3E_HUMAN,P07766,reviewed,CD3E_HUMAN,T-cell surface glycoprotein CD3 epsilon chain (T-cell surface antigen T3/Leu-4 epsilon chain) (CD antigen CD3e),CD3E T3E,Homo sapiens (Human),207
O31641,O31641,reviewed,YJCS_BACSU,Uncharacterized protein YjcS,yjcS BSU11970,Bacillus subtilis (strain 168),105
P46427,P46427,reviewed,GSTP_ONCVO,Glutathione S-transferase 2 (EC 2.5.1.18) (GST class-pi),GST2,Onchocerca volvulus,208
Q96DU7,Q96DU7,reviewed,IP3KC_HUMAN,"Inositol-trisphosphate 3-kinase C (EC 2.7.1.127) (Inositol 1,4,5-trisphosphate 3-kinase C) (IP3 3-kinase C) (IP3K C) (InsP 3-kinase C)",ITPKC IP3KC,Homo sapiens (Human),683
Q9Y2Q3,Q9Y2Q3,reviewed,GSTK1_HUMAN,Glutathione S-transferase kappa 1 (EC 2.5.1.18) (GST 13-13) (GST class-kappa) (GSTK1-1) (hGSTK1) (Glutathione S-transferase subunit 13),GSTK1 HDCMD47P,Homo sapiens (Human),226
ST1E1_HUMAN,P49888,reviewed,ST1E1_HUMAN,"Sulfotransferase 1E1 (ST1E1) (EC 2.8.2.4) (EST-1) (Estrogen sulfotransferase) (Sulfotransferase, estrogen-preferring)",SULT1E1 STE,Homo sapiens (Human),294
P0A0Z8,P0A0Z8,reviewed,NEUA_NEIME,N-acylneuraminate cytidylyltransferase (EC 2.7.7.43) (CMP-N-acetylneuraminic acid synthase) (CMP-NeuNAc synthase) (CMP-sialic acid synthase),neuA siaB synB,Neisseria meningitidis,228
P13340,P13340,reviewed,END7_BPT4,Recombination endonuclease VII (Endo VII) (EC 3.1.-.-) (Gene product 49) (gp49),49,Enterobacteria phage T4 (Bacteriophage T4),157
P14527,P14527,reviewed,HBA4_ONCMY,Hemoglobin subunit alpha-4 (Alpha-4-globin) (Hemoglobin alpha-4 chain),hba4,Oncorhynchus mykiss (Rainbow trout) (Salmo gairdneri),142
P0A5J4,P9WK16,reviewed,MASZ_MYCTO,Malate synthase G (EC 2.3.3.9),glcB MT1885,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),741
P0A5J4,P9WK17,reviewed,MASZ_MYCTU,Malate synthase G (EC 2.3.3.9),glcB Rv1837c MTCY1A11.06,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),741
Q9NSY2,Q9NSY2,reviewed,STAR5_HUMAN,StAR-related lipid transfer protein 5 (START domain-containing protein 5) (StARD5),STARD5,Homo sapiens (Human),213
P69910,P69910,reviewed,DCEB_ECOLI,Glutamate decarboxylase beta (GAD-beta) (EC 4.1.1.15),gadB b1493 JW1488,Escherichia coli (strain K12),466
P44209,P44209,reviewed,Y1480_HAEIN,Uncharacterized protein HI_1480,HI_1480,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),156
P52848,P52848,reviewed,NDST1_HUMAN,Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1 (Glucosaminyl N-deacetylase/N-sulfotransferase 1) (NDST-1) (N-heparan sulfate sulfotransferase 1) (N-HSST 1) ([Heparan sulfate]-glucosamine N-sulfotransferase 1) (HSNST 1) [Includes: Heparan sulfate N-deacetylase 1 (EC 3.5.1.-); Heparan sulfate N-sulfotransferase 1 (EC 2.8.2.8)],NDST1 HSST HSST1,Homo sapiens (Human),882
P97352,P97352,reviewed,S10AD_MOUSE,Protein S100-A13 (S100 calcium-binding protein A13),S100a13,Mus musculus (Mouse),98
P0A0A5,P0A0A5,reviewed,FEMA_STAAU,Aminoacyltransferase FemA (EC 2.3.2.17) (Factor essential for expression of methicillin resistance A) (N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-(N6-glycyl)-D-alanyl-D-alanine-diphosphoundecaprenyl-N-acetylglucosamine:glycine glycyltransferase),femA,Staphylococcus aureus,420
P15202,P15202,reviewed,CATA_YEAST,Peroxisomal catalase A (EC 1.11.1.6),CTA1 YDR256C YD9320A.06C,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),515
S10AC_HUMAN,P80511,reviewed,S10AC_HUMAN,Protein S100-A12 (CGRP) (Calcium-binding protein in amniotic fluid 1) (CAAF1) (Calgranulin-C) (CAGC) (Extracellular newly identified RAGE-binding protein) (EN-RAGE) (Migration inhibitory factor-related protein 6) (MRP-6) (p6) (Neutrophil S100 protein) (S100 calcium-binding protein A12) [Cleaved into: Calcitermin],S100A12,Homo sapiens (Human),92
NDK3_HUMAN,Q13232,reviewed,NDK3_HUMAN,Nucleoside diphosphate kinase 3 (NDK 3) (NDP kinase 3) (EC 2.7.4.6) (DR-nm23) (Nucleoside diphosphate kinase C) (NDPKC) (nm23-H3),NME3,Homo sapiens (Human),169
P27353,P27353,reviewed,MEMA_METTR,Methane monooxygenase component A alpha chain (EC 1.14.13.25) (Methane hydroxylase),mmoX,Methylosinus trichosporium,526
P07328,P07328,reviewed,NIFD_AZOVI,Nitrogenase molybdenum-iron protein alpha chain (EC 1.18.6.1) (Dinitrogenase) (Nitrogenase component I),nifD,Azotobacter vinelandii,492
Q9BY41,Q9BY41,reviewed,HDAC8_HUMAN,Histone deacetylase 8 (HD8) (EC 3.5.1.98) (Protein deacetylase HDAC8) (EC 3.5.1.-) (Protein decrotonylase HDAC8) (EC 3.5.1.-),HDAC8 HDACL1 CDA07,Homo sapiens (Human),377
ANXA1_HUMAN,P04083,reviewed,ANXA1_HUMAN,Annexin A1 (Annexin I) (Annexin-1) (Calpactin II) (Calpactin-2) (Chromobindin-9) (Lipocortin I) (Phospholipase A2 inhibitory protein) (p35) [Cleaved into: Annexin Ac2-26],ANXA1 ANX1 LPC1,Homo sapiens (Human),346
Q9V3D4,Q9V3D4,reviewed,IDGF2_DROME,Chitinase-like protein Idgf2 (Imaginal disk growth factor protein 2),Idgf2 CG4475,Drosophila melanogaster (Fruit fly),440
P56839,P56839,reviewed,PEPM_MYTED,Phosphoenolpyruvate phosphomutase (PEP mutase) (PEP phosphomutase) (Phosphoenolpyruvate mutase) (EC 5.4.2.9),,Mytilus edulis (Blue mussel),295
Q7SZI7,Q7SZI7,reviewed,RET3_XENLA,Retinol-binding protein 3 (Interphotoreceptor retinoid-binding protein) (IRBP) (xIRBP) (Interstitial retinol-binding protein),rbp3,Xenopus laevis (African clawed frog),1219
P37344,P37344,reviewed,PSPF_ECOLI,Psp operon transcriptional activator (Phage shock protein F),pspF ycjB b1303 JW1296,Escherichia coli (strain K12),325
Q8RSU9,Q8RSU9,reviewed,ALR_CORGL,Alanine racemase (EC 5.1.1.1),alr Cgl0588 cg0681,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / JCM 1318 / BCRC 11384 / CCUG 27702 / LMG 3730 / NBRC 12168 / NCIMB 10025 / NRRL B-2784 / 534),361
P02592,P02592,reviewed,AEQ2_AEQVI,Aequorin-2,,Aequorea victoria (Water jellyfish) (Mesonema victoria),196
Q9Y765,Q9Y765,reviewed,FNTA_CANAX,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha (EC 2.5.1.58) (EC 2.5.1.59) (CAAX farnesyltransferase subunit alpha) (FTase-alpha) (Ras proteins prenyltransferase subunit alpha) (Type I protein geranyl-geranyltransferase subunit alpha) (GGTase-I-alpha),RAM2,Candida albicans (Yeast),306
P42404,P42404,reviewed,PHI_BACSU,3-hexulose-6-phosphate isomerase (EC 5.3.1.27) (6-phospho-3-hexuloisomerase) (PHI),hxlB yckF BSU03450,Bacillus subtilis (strain 168),185
P0A017,P0A017,reviewed,DYR_STAAU,Dihydrofolate reductase (DHFR) (EC 1.5.1.3),folA,Staphylococcus aureus,159
O74536,O74536,reviewed,SNF1_SCHPO,SNF1-like protein kinase ssp2 (EC 2.7.11.1),ssp2 SPCC74.03c,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),576
P56250,P56250,reviewed,HBA_LEIXA,Hemoglobin subunit alpha (Alpha-globin) (Hemoglobin alpha chain),hba,Leiostomus xanthurus (Spot),143
P39958,P39958,reviewed,GDI1_YEAST,Rab GDP-dissociation inhibitor (Rab GDI) (Secretory pathway GDP dissociation inhibitor),GDI1 SEC19 YER136W,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),451
Q02761,Q02761,reviewed,CYB_CERSP,Cytochrome b,petB fbcB,Cereibacter sphaeroides (Rhodobacter sphaeroides),445
P39830,P39830,reviewed,YBAL_ECOLI,Putative cation/proton antiporter YbaL,ybaL ylaA b0478 JW0467,Escherichia coli (strain K12),558
Q9JWM8,Q9JWM8,reviewed,MSRAB_NEIMA,Peptide methionine sulfoxide reductase MsrA/MsrB [Includes: Thioredoxin; Peptide methionine sulfoxide reductase MsrA (Protein-methionine-S-oxide reductase) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase); Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12) (Peptide-methionine (R)-S-oxide reductase)],msrAB pilB NMA0290,Neisseria meningitidis serogroup A / serotype 4A (strain DSM 15465 / Z2491),522
Q02970,Q02970,reviewed,FABP1_ECHGR,Fatty acid-binding protein homolog 1 (EgDf1) (EgFABP1),FABP1 DF1,Echinococcus granulosus (Hydatid tapeworm),133
P06181,P06181,reviewed,LIG8_PHACH,Ligninase H8 (EC 1.11.1.14) (Diarylpropane peroxidase) (Lignin peroxidase),LPOA,Phanerodontia chrysosporium (White-rot fungus) (Sporotrichum pruinosum),372
O34153,O34153,reviewed,GLPK_ENTCA,Glycerol kinase (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase) (Glycerokinase) (GK),glpK,Enterococcus casseliflavus (Enterococcus flavescens),506
O43159,O43159,reviewed,RRP8_HUMAN,Ribosomal RNA-processing protein 8 (EC 2.1.1.-) (Cerebral protein 1) (Nucleomethylin),RRP8 KIAA0409 NML hucep-1,Homo sapiens (Human),456
P02238,P02238,reviewed,LGB3_SOYBN,Leghemoglobin 3 (GmLb3) (Hemoglobin 2-4) (GmGLB2-4) (Leghemoglobin alpha) (GmLba) (Leghemoglobin A) (Nodulin-2) (N-2),LB3 GLB2-4 LBA Glyma_10G199100,Glycine max (Soybean) (Glycine hispida),144
P54050,P54050,reviewed,RL1_METJA,Large ribosomal subunit protein uL1 (50S ribosomal protein L1),rpl1 MJ0510,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii),219
P0A7I7,P0A7I7,reviewed,RIBA_ECOLI,GTP cyclohydrolase-2 (EC 3.5.4.25) (GTP cyclohydrolase II),ribA b1277 JW1269,Escherichia coli (strain K12),196
SENP7_HUMAN,Q9BQF6,reviewed,SENP7_HUMAN,Sentrin-specific protease 7 (EC 3.4.22.-) (SUMO-1-specific protease 2) (Sentrin/SUMO-specific protease SENP7),SENP7 KIAA1707 SSP2 SUSP2,Homo sapiens (Human),1050
P0C5B9,P9WQP0,reviewed,A85B_MYCTO,Diacylglycerol acyltransferase/mycolyltransferase Ag85B (DGAT) (EC 2.3.1.122) (EC 2.3.1.20) (30 kDa extracellular protein) (Acyl-CoA:diacylglycerol acyltransferase) (Antigen 85 complex B) (85B) (Ag85B) (Extracellular alpha-antigen) (Fibronectin-binding protein B) (Fbps B),fbpB MT1934,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),325
P0C5B9,P9WQP1,reviewed,A85B_MYCTU,Diacylglycerol acyltransferase/mycolyltransferase Ag85B (DGAT) (EC 2.3.1.122) (EC 2.3.1.20) (30 kDa extracellular protein) (Acyl-CoA:diacylglycerol acyltransferase) (Antigen 85 complex B) (85B) (Ag85B) (Extracellular alpha-antigen) (Fibronectin-binding protein B) (Fbps B),fbpB Rv1886c MTCY180.32,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),325
ACADM_HUMAN,P11310,reviewed,ACADM_HUMAN,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial (MCAD) (EC 1.3.8.7) (Medium chain acyl-CoA dehydrogenase) (MCADH)",ACADM,Homo sapiens (Human),421
P01910,P01910,reviewed,HA2K_MOUSE,"H-2 class II histocompatibility antigen, A-K alpha chain",H2-Aa,Mus musculus (Mouse),256
P07598,P07598,reviewed,PHFL_NITV2,Periplasmic [Fe] hydrogenase large subunit (EC 1.12.7.2) (Fe hydrogenlyase),hydA DVU_1769,Nitratidesulfovibrio vulgaris (strain ATCC 29579 / DSM 644 / CCUG 34227 / NCIMB 8303 / VKM B-1760 / Hildenborough) (Desulfovibrio vulgaris),421
P71018,P71018,reviewed,PLSX_BACSU,Phosphate acyltransferase (EC 2.3.1.274) (Acyl-ACP phosphotransacylase) (Acyl-[acyl-carrier-protein]--phosphate acyltransferase) (Phosphate-acyl-ACP acyltransferase),plsX ylpD BSU15890,Bacillus subtilis (strain 168),333
P12956,P12956,reviewed,XRCC6_HUMAN,X-ray repair cross-complementing protein 6 (EC 3.6.4.-) (EC 4.2.99.-) (5'-deoxyribose-5-phosphate lyase Ku70) (5'-dRP lyase Ku70) (70 kDa subunit of Ku antigen) (ATP-dependent DNA helicase 2 subunit 1) (ATP-dependent DNA helicase II 70 kDa subunit) (CTC box-binding factor 75 kDa subunit) (CTC75) (CTCBF) (DNA repair protein XRCC6) (Lupus Ku autoantigen protein p70) (Ku70) (Thyroid-lupus autoantigen) (TLAA) (X-ray repair complementing defective repair in Chinese hamster cells 6),XRCC6 G22P1,Homo sapiens (Human),609
O00746,O00746,reviewed,NDKM_HUMAN,"Nucleoside diphosphate kinase, mitochondrial (NDK) (NDP kinase, mitochondrial) (EC 2.7.4.6) (Nucleoside diphosphate kinase D) (NDPKD) (nm23-H4)",NME4 NM23D,Homo sapiens (Human),187
P83409,P83409,reviewed,FABPL_RHIAE,"Fatty acid-binding protein, liver (Fatty acid-binding protein 1) (Liver basic FABP) (Lb-FABP) (Liver-type fatty acid-binding protein) (L-FABP)",fabp1,Rhinella arenarum (Argentine common toad) (Bufo arenarum),126
P22346,P22346,reviewed,PEPX_LACLC,Xaa-Pro dipeptidyl-peptidase (EC 3.4.14.11) (X-Pro dipeptidyl-peptidase) (X-prolyl-dipeptidyl aminopeptidase) (X-PDAP),pepX,Lactococcus lactis subsp. cremoris (Streptococcus cremoris),763
P08921,P08921,reviewed,CD2_RAT,T-cell surface antigen CD2 (LFA-2) (LFA-3 receptor) (OX-34 antigen) (T-cell surface antigen T11/Leu-5) (CD antigen CD2),Cd2,Rattus norvegicus (Rat),344
P01852,P01852,reviewed,TCB1_MOUSE,T-cell receptor beta-1 chain C region,,Mus musculus (Mouse),173
ESR1_HUMAN,P03372,reviewed,ESR1_HUMAN,Estrogen receptor (ER) (ER-alpha) (Estradiol receptor) (Nuclear receptor subfamily 3 group A member 1),ESR1 ESR NR3A1,Homo sapiens (Human),595
O31511,O31511,reviewed,YESE_BACSU,Uncharacterized protein YesE,yesE yeeL BSU06870,Bacillus subtilis (strain 168),147
MTG8_HUMAN,Q06455,reviewed,MTG8_HUMAN,Protein CBFA2T1 (Cyclin-D-related protein) (Eight twenty one protein) (Protein ETO) (Protein MTG8) (Zinc finger MYND domain-containing protein 2),RUNX1T1 AML1T1 CBFA2T1 CDR ETO MTG8 ZMYND2,Homo sapiens (Human),604
Q79ZY6,Q79ZY6,,Q79ZY6_STAAW,deleted,,,
RET5_HUMAN,P82980,reviewed,RET5_HUMAN,Retinol-binding protein 5 (Cellular retinol-binding protein III) (CRBP-III) (HRBPiso),RBP5,Homo sapiens (Human),135
P02210,P02210,reviewed,GLB_APLLI,Globin (Myoglobin),,Aplysia limacina (Sea hare),147
Q746J6,Q746J6,unreviewed,Q746J6_THET2,Cytochrome P450,TT_P0059,Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27),389
P06533,P06533,reviewed,SINR_BACSU,HTH-type transcriptional regulator SinR,sinR flaD sin BSU24610,Bacillus subtilis (strain 168),111
P30074,P30074,reviewed,CHS2_MEDSA,Chalcone synthase 2 (EC 2.3.1.74) (Naringenin-chalcone synthase 2),CHS2,Medicago sativa (Alfalfa),389
KCC2A_HUMAN,Q9UQM7,reviewed,KCC2A_HUMAN,Calcium/calmodulin-dependent protein kinase type II subunit alpha (CaM kinase II subunit alpha) (CaMK-II subunit alpha) (EC 2.7.11.17),CAMK2A CAMKA KIAA0968,Homo sapiens (Human),478
P58154,P58154,reviewed,ACHP_LYMST,Acetylcholine-binding protein (ACh-binding protein) (AchBP),,Lymnaea stagnalis (Great pond snail) (Helix stagnalis),229
P04084,P04084,reviewed,PA2HA_VIPAE,Acidic phospholipase A2 homolog vipoxin A chain (svPLA2 homolog) (Acidic phospholipase A2 inhibitor vipoxin A chain) (Vipoxin acidic component) (VAC) (Vipoxin non-toxic component),,Vipera ammodytes meridionalis (Eastern sand viper),122
P07597,P07597,reviewed,NLTP1_HORVU,Non-specific lipid-transfer protein 1 (LTP 1) (Probable amylase/protease inhibitor),LTP1 PAPI,Hordeum vulgare (Barley),117
Q9I7A8,Q9I7A8,reviewed,DEF_PSEAE,Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase),def PA0019,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1),168
P07357,P07357,reviewed,CO8A_HUMAN,Complement component C8 alpha chain (Complement component 8 subunit alpha),C8A,Homo sapiens (Human),584
P31100,P31100,reviewed,PA2A7_DABSI,Acidic phospholipase A2 RV-7 (svPLA2) (EC 3.1.1.4) (F7) (Phosphatidylcholine 2-acylhydrolase) (Phospholipase A2 inhibitor) (S4) (Viperotoxin F) (Viperotoxin non-toxic acidic component),,Daboia siamensis (Eastern Russel's viper) (Daboia russelii siamensis),138
P24095,P24095,reviewed,LOXX_SOYBN,Seed linoleate 9S-lipoxygenase (EC 1.13.11.58) (Lipoxygenase),LOX1.4 SC514,Glycine max (Soybean) (Glycine hispida),864
Q8EBZ9,Q8EBZ9,reviewed,Y3346_SHEON,UPF0301 protein SO_3346,SO_3346,Shewanella oneidensis (strain ATCC 700550 / JCM 31522 / CIP 106686 / LMG 19005 / NCIMB 14063 / MR-1),187
Q45515,Q45515,reviewed,HYDA_GEOSE,D-hydantoinase (EC 3.5.2.-),,Geobacillus stearothermophilus (Bacillus stearothermophilus),471
Q7SIC2,Q7SIC2,reviewed,QDOI_ASPJA,"Quercetin 2,3-dioxygenase (EC 1.13.11.24) (2,3QD) (Flavonol 2,4-dioxygenase) (Quercetinase)",,Aspergillus japonicus,350
P50740,P50740,reviewed,IDI2_BACSU,Isopentenyl-diphosphate delta-isomerase (IPP isomerase) (EC 5.3.3.2) (Isopentenyl diphosphate:dimethylallyl diphosphate isomerase) (Isopentenyl pyrophosphate isomerase) (Type 2 isopentenyl diphosphate isomerase) (IDI-2),fni idi ypgA BSU22870,Bacillus subtilis (strain 168),349
P45446,P45446,reviewed,RORB_RAT,Nuclear receptor ROR-beta (Nuclear receptor RZR-beta) (Nuclear receptor subfamily 1 group F member 2) (Retinoid-related orphan receptor-beta),Rorb Nr1f2 Rzrb,Rattus norvegicus (Rat),470
P09543,P09543,reviewed,CN37_HUMAN,"2',3'-cyclic-nucleotide 3'-phosphodiesterase (CNP) (CNPase) (EC 3.1.4.37)",CNP,Homo sapiens (Human),421
P39890,P39890,reviewed,TCMI_STRGA,Tetracenomycin F2 cyclase (EC 4.2.1.154) (Tetracenomycin polyketide synthesis protein TcmI),tcmI,Streptomyces glaucescens,109
P13280,P13280,reviewed,GLYG_RABIT,Glycogenin-1 (GN-1) (GN1) (EC 2.4.1.186),GYG1 GYG,Oryctolagus cuniculus (Rabbit),333
P11940,P11940,reviewed,PABP1_HUMAN,Polyadenylate-binding protein 1 (PABP-1) (Poly(A)-binding protein 1),PABPC1 PAB1 PABP PABP1 PABPC2,Homo sapiens (Human),636
P43214,P43214,reviewed,MPAP2_PHLPR,Pollen allergen Phl p 2 (Allergen Phl p II) (allergen Phl p 2),PHLPII,Phleum pratense (Common timothy),122
P51177,P51177,reviewed,GUC1B_BOVIN,Guanylyl cyclase-activating protein 2 (GCAP 2) (Guanylate cyclase activator 1B) (Retinal guanylyl cyclase activator protein p24),GUCA1B GCAP-2 GCAP2,Bos taurus (Bovine),204
P42321,P42321,reviewed,CATA_PROMI,Catalase (EC 1.11.1.6),katA,Proteus mirabilis,484
Q13017,Q13017,reviewed,RHG05_HUMAN,Rho GTPase-activating protein 5 (Rho-type GTPase-activating protein 5) (p190-B),ARHGAP5 RHOGAP5,Homo sapiens (Human),1502
BBP_PIEBR,P09464,reviewed,BBP_PIEBR,Bilin-binding protein (BBP),,Pieris brassicae (White butterfly) (Large white butterfly),189
Q81X77,Q81X77,reviewed,GPMI_BACAN,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase (BPG-independent PGAM) (Phosphoglyceromutase) (iPGM) (EC 5.4.2.12)",gpmI gpmA BA_5365 GBAA_5365 BAS4986,Bacillus anthracis,509
